Start,Slut,NO2 (115),NOX as NO2 (114),PM10 (116),PM2.5 (111)
21-06-2016 09:00,21-06-2016 10:00,53.7,125.2,33.1,8.1
21-06-2016 10:00,21-06-2016 11:00,62,111,25.7,7.9
21-06-2016 11:00,21-06-2016 12:00,44.9,79.7,25.9,6.9
21-06-2016 12:00,21-06-2016 13:00,38.9,58.6,29.8,7.6
21-06-2016 13:00,21-06-2016 14:00,29.4,51.8,30.5,8.5
21-06-2016 14:00,21-06-2016 15:00,54.1,96.2,17.7,7.9
21-06-2016 15:00,21-06-2016 16:00,54.1,122.8,43.1,9
21-06-2016 16:00,21-06-2016 17:00,45,64.2,25.6,8.8
21-06-2016 17:00,21-06-2016 18:00,44.6,68.5,21.1,6.4
21-06-2016 18:00,21-06-2016 19:00,30.1,38.9,17.3,6.5
21-06-2016 19:00,21-06-2016 20:00,27.5,37.6,20.5,6.7
21-06-2016 20:00,21-06-2016 21:00,30.5,46.2,21.7,8.2
21-06-2016 21:00,21-06-2016 22:00,30.4,39.9,19.8,8.4
21-06-2016 22:00,21-06-2016 23:00,28.4,36.6,23.7,9.2
21-06-2016 23:00,22-06-2016 00:00,49.6,127.1,26.1,10.8
22-06-2016 00:00,22-06-2016 01:00,26.4,29.9,28.3,11.1
22-06-2016 01:00,22-06-2016 02:00,57.5,108.4,22.5,9.9
22-06-2016 02:00,22-06-2016 03:00,19,24.6,15.2,6.4
22-06-2016 03:00,22-06-2016 04:00,15.1,35.9,12.6,5.5
22-06-2016 04:00,22-06-2016 05:00,17,21.7,8.3,4.7
22-06-2016 05:00,22-06-2016 06:00,23.1,49.1,11.5,4.8
22-06-2016 06:00,22-06-2016 07:00,54.3,131.4,39.8,5.9
22-06-2016 07:00,22-06-2016 08:00,59.9,184.4,45.3,6.1
22-06-2016 08:00,22-06-2016 09:00,73.6,216.7,29.9,5.7
22-06-2016 09:00,22-06-2016 10:00,58.8,159.7,5.8,5.7
22-06-2016 10:00,22-06-2016 11:00,61.5,193.7,9.5,5.4
22-06-2016 11:00,22-06-2016 12:00,62.8,188.5,17.3,5.2
22-06-2016 12:00,22-06-2016 13:00,65.5,186.4,39.9,5.6
22-06-2016 13:00,22-06-2016 14:00,84.3,239.2,37.9,4.8
22-06-2016 14:00,22-06-2016 15:00,79.5,189.2,42.3,3.5
22-06-2016 15:00,22-06-2016 16:00,118.2,327.8,31.8,3.2
22-06-2016 16:00,22-06-2016 17:00,70.9,167.5,24.4,3.1
22-06-2016 17:00,22-06-2016 18:00,50.2,85.5,32,3.6
22-06-2016 18:00,22-06-2016 19:00,,,23.3,4
22-06-2016 19:00,22-06-2016 20:00,,,20.2,4.8
22-06-2016 20:00,22-06-2016 21:00,,,20.4,4.9
22-06-2016 21:00,22-06-2016 22:00,,,22.3,5.2
22-06-2016 22:00,22-06-2016 23:00,,,25.6,6.2
22-06-2016 23:00,23-06-2016 00:00,,,32.5,8.4
23-06-2016 00:00,23-06-2016 01:00,,,33.4,7.1
23-06-2016 01:00,23-06-2016 02:00,,,31.1,7.2
23-06-2016 02:00,23-06-2016 03:00,,,25.1,6.9
23-06-2016 03:00,23-06-2016 04:00,,,13.7,6.5
23-06-2016 04:00,23-06-2016 05:00,,,15.7,7.5
23-06-2016 05:00,23-06-2016 06:00,,,11.6,7
23-06-2016 06:00,23-06-2016 07:00,,,29.8,7.6
23-06-2016 07:00,23-06-2016 08:00,,,55.9,9.3
23-06-2016 08:00,23-06-2016 09:00,,,57.2,9.5
23-06-2016 09:00,23-06-2016 10:00,,,45.2,8.2
23-06-2016 10:00,23-06-2016 11:00,,,32.5,7.1
23-06-2016 11:00,23-06-2016 12:00,,,41.3,6.9
23-06-2016 12:00,23-06-2016 13:00,89.5,193.2,33.2,5.6
23-06-2016 13:00,23-06-2016 14:00,85.1,184.7,32.1,4.2
23-06-2016 14:00,23-06-2016 15:00,77.5,162.4,26.4,3.7
23-06-2016 15:00,23-06-2016 16:00,76.5,194.4,25.2,4.3
23-06-2016 16:00,23-06-2016 17:00,73.1,144,23.9,3.9
23-06-2016 17:00,23-06-2016 18:00,51.4,87.5,24.4,4.1
23-06-2016 18:00,23-06-2016 19:00,56.5,100.6,22.7,4.2
23-06-2016 19:00,23-06-2016 20:00,52.8,86.4,18,4.4
23-06-2016 20:00,23-06-2016 21:00,49.4,81.4,24.8,5
23-06-2016 21:00,23-06-2016 22:00,37.3,68.8,21.3,6.1
23-06-2016 22:00,23-06-2016 23:00,41.7,59.9,25.3,7.3
23-06-2016 23:00,24-06-2016 00:00,38.2,58,26.3,7.3
24-06-2016 00:00,24-06-2016 01:00,29.3,51.3,23.1,7.5
24-06-2016 01:00,24-06-2016 02:00,27.5,39.6,18.5,7.9
24-06-2016 02:00,24-06-2016 03:00,10.5,18.5,12,8.2
24-06-2016 03:00,24-06-2016 04:00,6,6.4,8.8,8.7
24-06-2016 04:00,24-06-2016 05:00,,27.5,8.4,8.9
24-06-2016 05:00,24-06-2016 06:00,5.5,7.2,10.5,9.3
24-06-2016 06:00,24-06-2016 07:00,5,5.2,8.9,8
24-06-2016 07:00,24-06-2016 08:00,24,28.9,8.5,6.9
24-06-2016 08:00,24-06-2016 09:00,41.6,53.2,8.1,6.8
24-06-2016 09:00,24-06-2016 10:00,43,71.5,10.4,7.4
24-06-2016 10:00,24-06-2016 11:00,59.3,100,15.5,11
24-06-2016 11:00,24-06-2016 12:00,64.3,158.5,36.1,14.5
24-06-2016 12:00,24-06-2016 13:00,64.8,121.3,35.3,15.8
24-06-2016 13:00,24-06-2016 14:00,58.5,107.2,34.6,17.5
24-06-2016 14:00,24-06-2016 15:00,76.7,137.8,34.6,18
24-06-2016 15:00,24-06-2016 16:00,72.7,124.2,29.6,18.5
24-06-2016 16:00,24-06-2016 17:00,57.3,99.1,39.9,18.5
24-06-2016 17:00,24-06-2016 18:00,41.6,57.6,30.9,18.4
24-06-2016 18:00,24-06-2016 19:00,44.1,97.9,30.4,15.6
24-06-2016 19:00,24-06-2016 20:00,44.5,75.8,26.4,15.1
24-06-2016 20:00,24-06-2016 21:00,28.4,32.8,29.2,15.1
24-06-2016 21:00,24-06-2016 22:00,15,16.6,25.9,15.9
24-06-2016 22:00,24-06-2016 23:00,22.7,34.4,27.1,16.9
24-06-2016 23:00,25-06-2016 00:00,24.5,39.6,23.3,16.4
25-06-2016 00:00,25-06-2016 01:00,21.6,26.8,22.3,17.1
25-06-2016 01:00,25-06-2016 02:00,12.1,14.4,19.2,16.6
25-06-2016 02:00,25-06-2016 03:00,7.2,7.4,16.1,15.1
25-06-2016 03:00,25-06-2016 04:00,11.8,13.7,18.7,16.1
25-06-2016 04:00,25-06-2016 05:00,4.5,9.5,29.3,18.7
25-06-2016 05:00,25-06-2016 06:00,5.5,7.1,22,19.5
25-06-2016 06:00,25-06-2016 07:00,13.5,15.2,26.9,19.2
25-06-2016 07:00,25-06-2016 08:00,20.8,30.4,29.7,15.6
25-06-2016 08:00,25-06-2016 09:00,25.8,37.4,23.6,14.2
25-06-2016 09:00,25-06-2016 10:00,24.1,40.3,23.1,9.8
25-06-2016 10:00,25-06-2016 11:00,27.7,52.9,19.7,8.2
25-06-2016 11:00,25-06-2016 12:00,41.6,62.3,22.2,7.3
25-06-2016 12:00,25-06-2016 13:00,28.3,46.3,14.1,6.7
25-06-2016 13:00,25-06-2016 14:00,39,62.7,21.1,6.2
25-06-2016 14:00,25-06-2016 15:00,34.9,55.9,15.5,5.6
25-06-2016 15:00,25-06-2016 16:00,27.7,48.7,19.3,5.7
25-06-2016 16:00,25-06-2016 17:00,40.1,67.6,27.1,7.3
25-06-2016 17:00,25-06-2016 18:00,35.5,63.6,21.1,8
25-06-2016 18:00,25-06-2016 19:00,24.8,35.8,17.5,7.7
25-06-2016 19:00,25-06-2016 20:00,32.7,62.5,24.3,7.5
25-06-2016 20:00,25-06-2016 21:00,30.7,52.6,38,7.8
25-06-2016 21:00,25-06-2016 22:00,38,56.8,28,8.5
25-06-2016 22:00,25-06-2016 23:00,45.6,86.8,20.1,8.8
25-06-2016 23:00,26-06-2016 00:00,44.6,70.8,25.7,8.8
26-06-2016 00:00,26-06-2016 01:00,60.8,130.7,32.1,11.1
26-06-2016 01:00,26-06-2016 02:00,41.2,60.7,18.2,11.8
26-06-2016 02:00,26-06-2016 03:00,5.9,6.8,10,9.6
26-06-2016 03:00,26-06-2016 04:00,24.7,35.8,17.6,11.4
26-06-2016 04:00,26-06-2016 05:00,28.9,39.2,15.4,11.7
26-06-2016 05:00,26-06-2016 06:00,13.6,15.9,13.2,10.9
26-06-2016 06:00,26-06-2016 07:00,12,14.8,11.9,9.6
26-06-2016 07:00,26-06-2016 08:00,21.7,32.6,18.2,8.5
26-06-2016 08:00,26-06-2016 09:00,20.4,30.1,23.9,11.8
26-06-2016 09:00,26-06-2016 10:00,32,62.4,13.5,13.8
26-06-2016 10:00,26-06-2016 11:00,42.9,67.9,19.3,15.7
26-06-2016 11:00,26-06-2016 12:00,44.7,69.8,20,17.1
26-06-2016 12:00,26-06-2016 13:00,40.8,58.7,15.9,16.2
26-06-2016 13:00,26-06-2016 14:00,55.6,93.5,11.5,10.2
26-06-2016 14:00,26-06-2016 15:00,57.4,109.9,17.6,17.2
26-06-2016 15:00,26-06-2016 16:00,69,130.7,32.5,23
26-06-2016 16:00,26-06-2016 17:00,56,98.9,44.9,25.5
26-06-2016 17:00,26-06-2016 18:00,65.3,125.9,48.6,24.3
26-06-2016 18:00,26-06-2016 19:00,61.1,94.2,41.7,24.3
26-06-2016 19:00,26-06-2016 20:00,75.1,125.9,41.6,24.9
26-06-2016 20:00,26-06-2016 21:00,38.9,53.1,30.6,21.3
26-06-2016 21:00,26-06-2016 22:00,47.4,75.7,32.7,20.6
26-06-2016 22:00,26-06-2016 23:00,34.7,45.8,37.6,20.9
26-06-2016 23:00,27-06-2016 00:00,23,41.9,21.4,16.6
27-06-2016 00:00,27-06-2016 01:00,7.8,10.8,-1.1,3.8
27-06-2016 01:00,27-06-2016 02:00,10.7,19.2,2.2,4.4
27-06-2016 02:00,27-06-2016 03:00,4.9,8.4,6.7,3.9
27-06-2016 03:00,27-06-2016 04:00,17.4,31,8.7,3.6
27-06-2016 04:00,27-06-2016 05:00,11.2,24.9,7.5,3.8
27-06-2016 05:00,27-06-2016 06:00,15.1,24.1,15.6,3.9
27-06-2016 06:00,27-06-2016 07:00,59.9,149,39.5,5
27-06-2016 07:00,27-06-2016 08:00,76,189.6,44.4,5.2
27-06-2016 08:00,27-06-2016 09:00,60,156.3,38.7,4.6
27-06-2016 09:00,27-06-2016 10:00,72.5,176.1,38.8,5.1
27-06-2016 10:00,27-06-2016 11:00,51.3,105.5,32.4,5
27-06-2016 11:00,27-06-2016 12:00,60.1,136.6,34.3,4.8
27-06-2016 12:00,27-06-2016 13:00,54.2,107,24.5,4.5
27-06-2016 13:00,27-06-2016 14:00,61,159.3,34.8,4.2
27-06-2016 14:00,27-06-2016 15:00,69.2,158.7,26.9,3.6
27-06-2016 15:00,27-06-2016 16:00,67.6,139.3,29.1,3.2
27-06-2016 16:00,27-06-2016 17:00,87.1,195.1,27.8,3.5
27-06-2016 17:00,27-06-2016 18:00,66.4,137.3,20.7,3.7
27-06-2016 18:00,27-06-2016 19:00,52.3,98,17.6,3.9
27-06-2016 19:00,27-06-2016 20:00,33.2,51.5,24.1,4
27-06-2016 20:00,27-06-2016 21:00,33,52.6,17.1,4
27-06-2016 21:00,27-06-2016 22:00,38.3,57.9,18.8,3.8
27-06-2016 22:00,27-06-2016 23:00,36.9,59.3,21.2,4.1
27-06-2016 23:00,28-06-2016 00:00,55.6,108.5,29.3,5.5
28-06-2016 00:00,28-06-2016 01:00,50.4,78.6,29.8,6.1
28-06-2016 01:00,28-06-2016 02:00,47.6,87.2,31.9,6.2
28-06-2016 02:00,28-06-2016 03:00,43.1,71.6,22,6.5
28-06-2016 03:00,28-06-2016 04:00,22.6,27,25,6.4
28-06-2016 04:00,28-06-2016 05:00,13.6,19.3,14.4,4.7
28-06-2016 05:00,28-06-2016 06:00,26.8,40.8,17.5,5.7
28-06-2016 06:00,28-06-2016 07:00,72.1,216,31.8,6.7
28-06-2016 07:00,28-06-2016 08:00,44.7,73.9,27.3,5.8
28-06-2016 08:00,28-06-2016 09:00,31.1,48.7,32.7,6.7
28-06-2016 09:00,28-06-2016 10:00,42.3,67.7,33.3,6.6
28-06-2016 10:00,28-06-2016 11:00,72.1,167.1,46,7.1
28-06-2016 11:00,28-06-2016 12:00,60.4,126.4,20.5,5.6
28-06-2016 12:00,28-06-2016 13:00,45.9,98.3,20.1,5
28-06-2016 13:00,28-06-2016 14:00,57.2,112.5,25.1,5.2
28-06-2016 14:00,28-06-2016 15:00,54.9,131,18.1,4.1
28-06-2016 15:00,28-06-2016 16:00,82.6,201.2,25.6,4
28-06-2016 16:00,28-06-2016 17:00,94.2,165.6,19.4,3.7
28-06-2016 17:00,28-06-2016 18:00,79.7,136.1,19.5,3.8
28-06-2016 18:00,28-06-2016 19:00,63.7,135.3,22.1,3.7
28-06-2016 19:00,28-06-2016 20:00,47.1,96.3,22.6,4
28-06-2016 20:00,28-06-2016 21:00,41.1,63.2,24.9,3.9
28-06-2016 21:00,28-06-2016 22:00,67,112.6,26.1,4.9
28-06-2016 22:00,28-06-2016 23:00,81.4,186.6,27.9,4.9
28-06-2016 23:00,29-06-2016 00:00,60.1,125.6,33.3,5.1
29-06-2016 00:00,29-06-2016 01:00,33.1,50.2,35.6,4.3
29-06-2016 01:00,29-06-2016 02:00,56.9,164.4,25.4,4.5
29-06-2016 02:00,29-06-2016 03:00,50.3,88.3,22.6,4.6
29-06-2016 03:00,29-06-2016 04:00,44.2,91.3,22.8,3.9
29-06-2016 04:00,29-06-2016 05:00,40.2,63.5,13.2,3.2
29-06-2016 05:00,29-06-2016 06:00,32.7,55.5,18.6,3.2
29-06-2016 06:00,29-06-2016 07:00,72.9,243.8,37.4,4.8
29-06-2016 07:00,29-06-2016 08:00,81.4,244.9,38,4.6
29-06-2016 08:00,29-06-2016 09:00,85.1,269.5,39.4,4.5
29-06-2016 09:00,29-06-2016 10:00,88,218.8,27.7,4.1
29-06-2016 10:00,29-06-2016 11:00,53.2,133.2,33,3.7
29-06-2016 11:00,29-06-2016 12:00,53.7,110.5,24.9,3.3
29-06-2016 12:00,29-06-2016 13:00,47.2,100.3,26.1,3.6
29-06-2016 13:00,29-06-2016 14:00,49.3,104.7,23.6,3.7
29-06-2016 14:00,29-06-2016 15:00,47.9,92.1,24.5,3.8
29-06-2016 15:00,29-06-2016 16:00,37.9,68.8,24,3.7
29-06-2016 16:00,29-06-2016 17:00,20.2,29.4,26.5,3.4
29-06-2016 17:00,29-06-2016 18:00,16.6,23,21.1,3.4
29-06-2016 18:00,29-06-2016 19:00,33.3,54.3,31,4.2
29-06-2016 19:00,29-06-2016 20:00,21.5,29.9,24.6,5.2
29-06-2016 20:00,29-06-2016 21:00,12.9,18.8,21,6
29-06-2016 21:00,29-06-2016 22:00,10.6,13.5,19.3,5.3
29-06-2016 22:00,29-06-2016 23:00,18.1,20.6,19.1,5.4
29-06-2016 23:00,30-06-2016 00:00,15.4,17.7,36.3,6.5
30-06-2016 00:00,30-06-2016 01:00,23.2,37.1,25.5,6.9
30-06-2016 01:00,30-06-2016 02:00,45.6,77.3,24.6,7.1
30-06-2016 02:00,30-06-2016 03:00,30.9,62.6,18.5,6
30-06-2016 03:00,30-06-2016 04:00,38.7,95,27.5,5.1
30-06-2016 04:00,30-06-2016 05:00,14.3,18.2,19.3,5.8
30-06-2016 05:00,30-06-2016 06:00,24.3,42.5,18.8,6.2
30-06-2016 06:00,30-06-2016 07:00,57.9,119,34,7.8
30-06-2016 07:00,30-06-2016 08:00,70,134.6,26.5,7.1
30-06-2016 08:00,30-06-2016 09:00,72.6,176.6,31.9,6
30-06-2016 09:00,30-06-2016 10:00,80,189.7,30.5,5.4
30-06-2016 10:00,30-06-2016 11:00,93.8,217.3,42.1,6.3
30-06-2016 11:00,30-06-2016 12:00,90.9,194.4,42.9,6.2
30-06-2016 12:00,30-06-2016 13:00,82.5,171.4,31,5.3
30-06-2016 13:00,30-06-2016 14:00,85.2,179,34.9,5.2
30-06-2016 14:00,30-06-2016 15:00,57.8,125,43.1,4.5
30-06-2016 15:00,30-06-2016 16:00,46.4,74.3,23.9,5.3
30-06-2016 16:00,30-06-2016 17:00,41.6,65.6,20.8,5.8
30-06-2016 17:00,30-06-2016 18:00,90.7,233.7,23.5,5.2
30-06-2016 18:00,30-06-2016 19:00,41.1,86,20.1,4.5
30-06-2016 19:00,30-06-2016 20:00,21.8,29.9,20.9,5.3
30-06-2016 20:00,30-06-2016 21:00,17.4,23.4,22.1,5.6
30-06-2016 21:00,30-06-2016 22:00,28.4,36.3,21.9,6.8
30-06-2016 22:00,30-06-2016 23:00,37.5,54.3,21.7,6.1
30-06-2016 23:00,01-07-2016 00:00,28.8,49.4,26.1,6.7
01-07-2016 00:00,01-07-2016 01:00,23.2,30.7,19.5,6.2
01-07-2016 01:00,01-07-2016 02:00,27,73.5,13,5.9
01-07-2016 02:00,01-07-2016 03:00,7.5,7.1,19.1,5.9
01-07-2016 03:00,01-07-2016 04:00,11.4,12.8,15.9,7.4
01-07-2016 04:00,01-07-2016 05:00,11.9,13.5,12.6,7.7
01-07-2016 05:00,01-07-2016 06:00,13.2,14.6,12.1,7.3
01-07-2016 06:00,01-07-2016 07:00,45.5,71.2,10.5,7.8
01-07-2016 07:00,01-07-2016 08:00,53.7,132.5,23.2,8.1
01-07-2016 08:00,01-07-2016 09:00,64,164,29.3,7.4
01-07-2016 09:00,01-07-2016 10:00,55.4,109.3,30.5,6.5
01-07-2016 10:00,01-07-2016 11:00,49,127.8,24.8,5.8
01-07-2016 11:00,01-07-2016 12:00,30.6,44.8,15,5
01-07-2016 12:00,01-07-2016 13:00,26.1,38.1,24.4,5.3
01-07-2016 13:00,01-07-2016 14:00,44.1,63.3,18.1,5.3
01-07-2016 14:00,01-07-2016 15:00,35.2,57.8,20.2,6.2
01-07-2016 15:00,01-07-2016 16:00,27.3,36.8,17.1,6.4
01-07-2016 16:00,01-07-2016 17:00,25.9,33.3,19.3,6.1
01-07-2016 17:00,01-07-2016 18:00,31.5,55.9,24,6.6
01-07-2016 18:00,01-07-2016 19:00,24.6,35.2,22.4,6.8
01-07-2016 19:00,01-07-2016 20:00,28,35.4,20.5,7.1
01-07-2016 20:00,01-07-2016 21:00,42.3,59.2,23.1,7.6
01-07-2016 21:00,01-07-2016 22:00,22.8,24.9,23.9,8.2
01-07-2016 22:00,01-07-2016 23:00,19,24.3,21.1,9
01-07-2016 23:00,02-07-2016 00:00,17.2,19.5,21.3,9.6
02-07-2016 00:00,02-07-2016 01:00,22.6,34.5,19.2,9.2
02-07-2016 01:00,02-07-2016 02:00,21.2,27.3,16.8,8.6
02-07-2016 02:00,02-07-2016 03:00,15.4,20,14.6,7.9
02-07-2016 03:00,02-07-2016 04:00,11,12.4,12.6,7.6
02-07-2016 04:00,02-07-2016 05:00,7.2,8.5,16.6,8.3
02-07-2016 05:00,02-07-2016 06:00,7,8.6,13.6,9
02-07-2016 06:00,02-07-2016 07:00,6,6.1,11.4,7.4
02-07-2016 07:00,02-07-2016 08:00,12,19.2,9.8,7.8
02-07-2016 08:00,02-07-2016 09:00,7.1,8.1,15.5,7.1
02-07-2016 09:00,02-07-2016 10:00,13.2,15.1,23.6,10.3
02-07-2016 10:00,02-07-2016 11:00,12.5,13.8,19.4,11
02-07-2016 11:00,02-07-2016 12:00,14.3,17.7,16.8,8.9
02-07-2016 12:00,02-07-2016 13:00,9.7,12.1,14.9,7.7
02-07-2016 13:00,02-07-2016 14:00,19.9,28.3,15.7,7.8
02-07-2016 14:00,02-07-2016 15:00,29.6,41.6,22.9,7.5
02-07-2016 15:00,02-07-2016 16:00,27.7,39.1,27.2,7.3
02-07-2016 16:00,02-07-2016 17:00,38.8,67.5,16.3,2.3
02-07-2016 17:00,02-07-2016 18:00,42.6,69.8,13.3,2
02-07-2016 18:00,02-07-2016 19:00,37.6,50.5,17.4,3
02-07-2016 19:00,02-07-2016 20:00,35.5,56.1,4.7,2.6
02-07-2016 20:00,02-07-2016 21:00,30.1,43.8,12.1,3.1
02-07-2016 21:00,02-07-2016 22:00,27.4,56.3,15,3.1
02-07-2016 22:00,02-07-2016 23:00,29,48.4,12,3.3
02-07-2016 23:00,03-07-2016 00:00,26.6,42.5,10.6,4.1
03-07-2016 00:00,03-07-2016 01:00,25.9,40.4,7.8,4.3
03-07-2016 01:00,03-07-2016 02:00,15.9,24,8.2,3.6
03-07-2016 02:00,03-07-2016 03:00,24.5,35.7,,3.9
03-07-2016 03:00,03-07-2016 04:00,51.5,96.8,14.8,3.6
03-07-2016 04:00,03-07-2016 05:00,23.9,39.4,11.2,3.4
03-07-2016 05:00,03-07-2016 06:00,9.3,11.6,11.3,3.4
03-07-2016 06:00,03-07-2016 07:00,14.4,19.4,10.7,4
03-07-2016 07:00,03-07-2016 08:00,27.8,56.3,21.5,3.8
03-07-2016 08:00,03-07-2016 09:00,26.7,70.2,25.6,3.9
03-07-2016 09:00,03-07-2016 10:00,25.5,52.3,18.8,4.1
03-07-2016 10:00,03-07-2016 11:00,22.3,49.6,17.2,3.5
03-07-2016 11:00,03-07-2016 12:00,31.1,63.1,14.6,3.1
03-07-2016 12:00,03-07-2016 13:00,32.9,69.3,13.4,3.5
03-07-2016 13:00,03-07-2016 14:00,20.8,33,8.7,3
03-07-2016 14:00,03-07-2016 15:00,20.6,38.6,16.6,2.9
03-07-2016 15:00,03-07-2016 16:00,25.7,56.4,16.7,3
03-07-2016 16:00,03-07-2016 17:00,16.1,28.3,12.9,2.9
03-07-2016 17:00,03-07-2016 18:00,29.5,54.3,16.3,3.4
03-07-2016 18:00,03-07-2016 19:00,22.1,35.4,20.1,3.1
03-07-2016 19:00,03-07-2016 20:00,20.7,33.4,17.6,2.9
03-07-2016 20:00,03-07-2016 21:00,23.4,37.4,,2.2
03-07-2016 21:00,03-07-2016 22:00,41.6,72.2,12.9,1.7
03-07-2016 22:00,03-07-2016 23:00,28.1,42,18.6,2.4
03-07-2016 23:00,04-07-2016 00:00,55.7,107.2,22.5,3.5
04-07-2016 00:00,04-07-2016 01:00,43.7,69,32.8,3.7
04-07-2016 01:00,04-07-2016 02:00,35.6,65.8,18,2.8
04-07-2016 02:00,04-07-2016 03:00,36,74,14,2.9
04-07-2016 03:00,04-07-2016 04:00,36.7,61,20.1,3.1
04-07-2016 04:00,04-07-2016 05:00,20.5,35.3,10.7,2.3
04-07-2016 05:00,04-07-2016 06:00,26.5,74.4,10.6,2.1
04-07-2016 06:00,04-07-2016 07:00,58.8,164.3,24.7,2.9
04-07-2016 07:00,04-07-2016 08:00,59.7,166,22.4,3
04-07-2016 08:00,04-07-2016 09:00,74.1,246.2,18.9,3.1
04-07-2016 09:00,04-07-2016 10:00,55.5,153.1,14.2,2.8
04-07-2016 10:00,04-07-2016 11:00,58.7,150.6,13.3,2.8
04-07-2016 11:00,04-07-2016 12:00,59.9,158.2,25.1,2.3
04-07-2016 12:00,04-07-2016 13:00,43.9,100.1,21.9,2.8
04-07-2016 13:00,04-07-2016 14:00,52.4,135.3,16.4,2.6
04-07-2016 14:00,04-07-2016 15:00,68.2,168.2,17.5,2
04-07-2016 15:00,04-07-2016 16:00,55.3,146.8,14.3,2.2
04-07-2016 16:00,04-07-2016 17:00,54.8,111,17.4,1.7
04-07-2016 17:00,04-07-2016 18:00,48.9,137.1,23.4,1.9
04-07-2016 18:00,04-07-2016 19:00,43.6,92.8,28.8,2.4
04-07-2016 19:00,04-07-2016 20:00,45.9,82.6,30.1,2.4
04-07-2016 20:00,04-07-2016 21:00,49.1,111,30.4,3.2
04-07-2016 21:00,04-07-2016 22:00,38,82.6,22,2.1
04-07-2016 22:00,04-07-2016 23:00,36.1,73.7,15.1,2.2
04-07-2016 23:00,05-07-2016 00:00,,,18.8,2.6
05-07-2016 00:00,05-07-2016 01:00,23,41.3,17.8,2.3
05-07-2016 01:00,05-07-2016 02:00,21.5,35,11.8,2
05-07-2016 02:00,05-07-2016 03:00,13.9,18.7,13.5,1.9
05-07-2016 03:00,05-07-2016 04:00,12.9,21,12.8,2.1
05-07-2016 04:00,05-07-2016 05:00,6.1,8.7,12.9,2.2
05-07-2016 05:00,05-07-2016 06:00,13.2,21.5,17.1,2.7
05-07-2016 06:00,05-07-2016 07:00,46.4,101.7,35.3,4
05-07-2016 07:00,05-07-2016 08:00,57.4,171.8,33.7,4.5
05-07-2016 08:00,05-07-2016 09:00,66.8,248,27.8,4.4
05-07-2016 09:00,05-07-2016 10:00,51.5,145.9,30.3,4.8
05-07-2016 10:00,05-07-2016 11:00,62.2,226.7,18.7,4.5
05-07-2016 11:00,05-07-2016 12:00,42.7,99,12.6,3.5
05-07-2016 12:00,05-07-2016 13:00,52.7,132.4,31.7,3.3
05-07-2016 13:00,05-07-2016 14:00,61.3,155.2,33.1,4.5
05-07-2016 14:00,05-07-2016 15:00,49.2,110.3,25,3.8
05-07-2016 15:00,05-07-2016 16:00,62.3,152.1,18,3.4
05-07-2016 16:00,05-07-2016 17:00,50.9,109.8,19.8,3.1
05-07-2016 17:00,05-07-2016 18:00,66.6,171.2,26.7,2.8
05-07-2016 18:00,05-07-2016 19:00,47.4,105.1,32.9,3.6
05-07-2016 19:00,05-07-2016 20:00,61.5,132.6,21.2,3.6
05-07-2016 20:00,05-07-2016 21:00,39.6,86.7,24.1,3.6
05-07-2016 21:00,05-07-2016 22:00,52.1,94.3,23.2,3.8
05-07-2016 22:00,05-07-2016 23:00,39.2,70.2,21.8,4
05-07-2016 23:00,06-07-2016 00:00,53.5,93.2,24.3,5.5
06-07-2016 00:00,06-07-2016 01:00,38.6,61.6,18.6,4.9
06-07-2016 01:00,06-07-2016 02:00,41.5,92.8,20.8,5.6
06-07-2016 02:00,06-07-2016 03:00,38.4,53.1,18.8,6.5
06-07-2016 03:00,06-07-2016 04:00,57.2,122.5,29.7,6.4
06-07-2016 04:00,06-07-2016 05:00,51.6,94.8,36.7,6.8
06-07-2016 05:00,06-07-2016 06:00,30.2,50.8,25.2,4.5
06-07-2016 06:00,06-07-2016 07:00,55.8,133.9,31.6,4.7
06-07-2016 07:00,06-07-2016 08:00,55.2,171.2,28.4,4.1
06-07-2016 08:00,06-07-2016 09:00,40.9,112.2,29.4,4.4
06-07-2016 09:00,06-07-2016 10:00,47.4,112.5,19.3,4.6
06-07-2016 10:00,06-07-2016 11:00,56.3,162.9,19.1,4.4
06-07-2016 11:00,06-07-2016 12:00,47.2,140.6,18.2,4.6
06-07-2016 12:00,06-07-2016 13:00,70.1,196.4,17.8,4
06-07-2016 13:00,06-07-2016 14:00,37.2,104.5,17.1,3.4
06-07-2016 14:00,06-07-2016 15:00,53.6,132.4,16.2,3.4
06-07-2016 15:00,06-07-2016 16:00,62.2,167.9,19.8,2.8
06-07-2016 16:00,06-07-2016 17:00,58.6,131.5,27.2,3.2
06-07-2016 17:00,06-07-2016 18:00,72.4,179.4,18.4,2.6
06-07-2016 18:00,06-07-2016 19:00,57.7,147.7,24.9,2.6
06-07-2016 19:00,06-07-2016 20:00,15,32.2,44.9,4.6
06-07-2016 20:00,06-07-2016 21:00,21.8,31.3,17.7,3
06-07-2016 21:00,06-07-2016 22:00,26.3,50.4,19.3,3.4
06-07-2016 22:00,06-07-2016 23:00,14.9,19,16.4,3.6
06-07-2016 23:00,07-07-2016 00:00,24.2,35.6,22.8,4
07-07-2016 00:00,07-07-2016 01:00,33,68.3,25.5,4.7
07-07-2016 01:00,07-07-2016 02:00,33.2,76,13.5,4
