Start,Slut,NO2 (344),NOX as NO2 (345),PM10 (342),PM2.5 (343)
16-08-2016 04:00,16-08-2016 05:00,4.4,10.6,8.7,4.1
16-08-2016 05:00,16-08-2016 06:00,11.3,29.3,11,3.6
16-08-2016 06:00,16-08-2016 07:00,26.4,76.6,12.7,4.3
16-08-2016 07:00,16-08-2016 08:00,22.7,69.6,11.1,4.9
16-08-2016 08:00,16-08-2016 09:00,24.7,79,13.1,2.8
16-08-2016 09:00,16-08-2016 10:00,25.4,80.3,15.3,2.5
16-08-2016 10:00,16-08-2016 11:00,22,57.1,17.6,2
16-08-2016 11:00,16-08-2016 12:00,20,54.4,22.8,2.1
16-08-2016 12:00,16-08-2016 13:00,20,54,21.3,3.9
16-08-2016 13:00,16-08-2016 14:00,18.2,49,18.5,6.2
16-08-2016 14:00,16-08-2016 15:00,20.6,55.9,16.5,4.4
16-08-2016 15:00,16-08-2016 16:00,19.6,53.2,17.6,3.4
16-08-2016 16:00,16-08-2016 17:00,18.1,48.9,17.2,4.2
16-08-2016 17:00,16-08-2016 18:00,14.4,37.5,21.9,4.5
16-08-2016 18:00,16-08-2016 19:00,19.3,50.3,16.6,3.2
16-08-2016 19:00,16-08-2016 20:00,16.3,37.7,14.8,1.4
16-08-2016 20:00,16-08-2016 21:00,18.1,38.3,13.6,1.5
16-08-2016 21:00,16-08-2016 22:00,19.3,38.6,13.1,3.4
16-08-2016 22:00,16-08-2016 23:00,13.1,27.1,7.9,5.4
16-08-2016 23:00,17-08-2016 00:00,9,18.1,8.7,2.6
17-08-2016 00:00,17-08-2016 01:00,6.9,13.3,8.5,1.8
17-08-2016 01:00,17-08-2016 02:00,6.5,12.3,7.3,3.2
17-08-2016 02:00,17-08-2016 03:00,5,9.1,6.6,2.1
17-08-2016 03:00,17-08-2016 04:00,5.3,10.6,6.4,0.7
17-08-2016 04:00,17-08-2016 05:00,5.1,10.4,8.6,3.5
17-08-2016 05:00,17-08-2016 06:00,11.4,27.6,12.8,3.7
17-08-2016 06:00,17-08-2016 07:00,32.5,87.4,17.8,1.9
17-08-2016 07:00,17-08-2016 08:00,28.3,77.1,15.6,4.6
17-08-2016 08:00,17-08-2016 09:00,20.1,49.8,20.3,7.4
17-08-2016 09:00,17-08-2016 10:00,18.4,47.5,23.4,
17-08-2016 10:00,17-08-2016 11:00,18.5,50.3,,
17-08-2016 11:00,17-08-2016 12:00,19.9,54.9,,
17-08-2016 12:00,17-08-2016 13:00,19.4,53.8,19.8,
17-08-2016 13:00,17-08-2016 14:00,18.6,52.5,14.8,7.2
17-08-2016 14:00,17-08-2016 15:00,23,69.2,10.6,3.9
17-08-2016 15:00,17-08-2016 16:00,27.3,81.2,9.5,3.9
17-08-2016 16:00,17-08-2016 17:00,22.1,66.5,8.9,3
17-08-2016 17:00,17-08-2016 18:00,24.8,64.6,8.1,4.8
17-08-2016 18:00,17-08-2016 19:00,27.3,80.5,10.5,4.3
17-08-2016 19:00,17-08-2016 20:00,28.8,68.3,9.9,2.8
17-08-2016 20:00,17-08-2016 21:00,21.1,50.6,7.9,2.9
17-08-2016 21:00,17-08-2016 22:00,15.8,34,6,1.6
17-08-2016 22:00,17-08-2016 23:00,12.5,26.7,6.6,1.1
17-08-2016 23:00,18-08-2016 00:00,8.3,16.2,5.5,1.2
18-08-2016 00:00,18-08-2016 01:00,6.1,11,5.9,1.9
18-08-2016 01:00,18-08-2016 02:00,5.6,9.7,4.6,2.4
18-08-2016 02:00,18-08-2016 03:00,7.1,11.2,8.3,1.8
18-08-2016 03:00,18-08-2016 04:00,8.2,13,7.6,2.4
18-08-2016 04:00,18-08-2016 05:00,8.1,13.9,8.4,3.4
18-08-2016 05:00,18-08-2016 06:00,22.4,48.6,11.4,5.1
18-08-2016 06:00,18-08-2016 07:00,40.1,106.7,15.6,5.6
18-08-2016 07:00,18-08-2016 08:00,35.1,91.1,13.7,5.5
18-08-2016 08:00,18-08-2016 09:00,38.4,103.4,13,6
18-08-2016 09:00,18-08-2016 10:00,26.3,58.7,14.8,4.4
18-08-2016 10:00,18-08-2016 11:00,18.2,41.1,12.9,4.6
18-08-2016 11:00,18-08-2016 12:00,22.2,48.2,14,4.2
18-08-2016 12:00,18-08-2016 13:00,30,75,8.7,3.6
18-08-2016 13:00,18-08-2016 14:00,26,68.3,5.8,2.9
18-08-2016 14:00,18-08-2016 15:00,22.3,54.3,6,3
18-08-2016 15:00,18-08-2016 16:00,18.6,41.5,5.8,2.7
18-08-2016 16:00,18-08-2016 17:00,15.9,30,4.7,1.4
18-08-2016 17:00,18-08-2016 18:00,17.2,40.5,7.2,3.9
18-08-2016 18:00,18-08-2016 19:00,13.8,31,7.6,0.9
18-08-2016 19:00,18-08-2016 20:00,15.4,30,8.3,1.6
18-08-2016 20:00,18-08-2016 21:00,12.3,20.7,6.8,1.2
18-08-2016 21:00,18-08-2016 22:00,9.5,16.2,5.7,1.7
18-08-2016 22:00,18-08-2016 23:00,7.3,11.1,3.9,1.4
18-08-2016 23:00,19-08-2016 00:00,6.1,9.8,4.5,1.3
19-08-2016 00:00,19-08-2016 01:00,4.7,6.5,5,1.6
19-08-2016 01:00,19-08-2016 02:00,5.6,7.8,7.4,2.4
19-08-2016 02:00,19-08-2016 03:00,7.4,10.5,6.7,2.8
19-08-2016 03:00,19-08-2016 04:00,10,17.2,6.3,2.4
19-08-2016 04:00,19-08-2016 05:00,13.4,25.2,7.8,4.3
19-08-2016 05:00,19-08-2016 06:00,11.9,22.8,8.6,4.6
19-08-2016 06:00,19-08-2016 07:00,35.7,95.9,11.5,6.9
19-08-2016 07:00,19-08-2016 08:00,35.9,92.3,11.9,3.7
19-08-2016 08:00,19-08-2016 09:00,51.5,140.5,13.6,4.9
19-08-2016 09:00,19-08-2016 10:00,40.2,85.5,18,4.7
19-08-2016 10:00,19-08-2016 11:00,33.2,67.8,18.4,2.9
19-08-2016 11:00,19-08-2016 12:00,33.9,70,19.4,3.6
19-08-2016 12:00,19-08-2016 13:00,37,74.7,20.8,4.2
19-08-2016 13:00,19-08-2016 14:00,31.8,67.3,21.1,4.6
19-08-2016 14:00,19-08-2016 15:00,26.2,48,18.3,4.4
19-08-2016 15:00,19-08-2016 16:00,41.3,91.4,13.7,4.9
19-08-2016 16:00,19-08-2016 17:00,59.1,148.6,14,6
19-08-2016 17:00,19-08-2016 18:00,33.6,66.2,11.1,3.9
19-08-2016 18:00,19-08-2016 19:00,36.6,73.3,19,7.6
19-08-2016 19:00,19-08-2016 20:00,31,57.7,19,7.6
19-08-2016 20:00,19-08-2016 21:00,27.9,46.1,18.4,7
19-08-2016 21:00,19-08-2016 22:00,22.5,32.6,12.6,6.1
19-08-2016 22:00,19-08-2016 23:00,25.3,39.6,15.5,5.6
19-08-2016 23:00,20-08-2016 00:00,24.9,42.3,13.7,6.1
20-08-2016 00:00,20-08-2016 01:00,20,32.9,11.7,4.5
20-08-2016 01:00,20-08-2016 02:00,14.2,21.4,12.1,5.8
20-08-2016 02:00,20-08-2016 03:00,13.6,21.2,10.1,5.1
20-08-2016 03:00,20-08-2016 04:00,15.7,25.6,11.8,6.1
20-08-2016 04:00,20-08-2016 05:00,10.6,16.7,8,4.3
20-08-2016 05:00,20-08-2016 06:00,16.4,31.7,9.3,6
20-08-2016 06:00,20-08-2016 07:00,17.6,33.8,9.7,5
20-08-2016 07:00,20-08-2016 08:00,17.8,36.6,11.6,5.1
20-08-2016 08:00,20-08-2016 09:00,18.5,40.2,14.2,5.4
20-08-2016 09:00,20-08-2016 10:00,16.6,36.3,13.7,4
20-08-2016 10:00,20-08-2016 11:00,23.2,55,12.9,2.9
20-08-2016 11:00,20-08-2016 12:00,28.9,65,10.5,6.1
20-08-2016 12:00,20-08-2016 13:00,33.8,70.7,13,2.5
20-08-2016 13:00,20-08-2016 14:00,30.2,61.7,12.7,4.4
20-08-2016 14:00,20-08-2016 15:00,22.9,48.8,13.6,6.6
20-08-2016 15:00,20-08-2016 16:00,22.7,48.6,14.7,5.6
20-08-2016 16:00,20-08-2016 17:00,23.6,47.9,19.4,4.2
20-08-2016 17:00,20-08-2016 18:00,22,44.6,15,1.5
20-08-2016 18:00,20-08-2016 19:00,24.5,49,12,2.8
20-08-2016 19:00,20-08-2016 20:00,17.6,31.6,13.4,3.8
20-08-2016 20:00,20-08-2016 21:00,22.8,36,18.3,5.3
20-08-2016 21:00,20-08-2016 22:00,25.8,43.3,21.5,7
20-08-2016 22:00,20-08-2016 23:00,19.9,29.9,16.4,6
20-08-2016 23:00,21-08-2016 00:00,21,32.1,14,5.9
21-08-2016 00:00,21-08-2016 01:00,20.1,31.5,14.8,5.3
21-08-2016 01:00,21-08-2016 02:00,14.7,21.1,11.4,7
21-08-2016 02:00,21-08-2016 03:00,11.7,17.9,11.8,5.9
21-08-2016 03:00,21-08-2016 04:00,15.5,20.3,10.4,5.6
21-08-2016 04:00,21-08-2016 05:00,21.6,27.9,12.9,7.9
21-08-2016 05:00,21-08-2016 06:00,15.6,20.1,19.4,9.8
21-08-2016 06:00,21-08-2016 07:00,15.9,20.9,18.6,10.9
21-08-2016 07:00,21-08-2016 08:00,27.9,45.4,22.8,14.7
21-08-2016 08:00,21-08-2016 09:00,22.9,34.3,24.3,16.7
21-08-2016 09:00,21-08-2016 10:00,18.8,28.2,26.1,17.9
21-08-2016 10:00,21-08-2016 11:00,23.2,35,29.3,17.7
21-08-2016 11:00,21-08-2016 12:00,35,59.4,33.9,19.1
21-08-2016 12:00,21-08-2016 13:00,54.5,90.1,36.6,19.7
21-08-2016 13:00,21-08-2016 14:00,65.2,113.5,36.5,19.9
21-08-2016 14:00,21-08-2016 15:00,81,150.8,37.7,22.7
21-08-2016 15:00,21-08-2016 16:00,70.9,130.8,30.8,20.3
21-08-2016 16:00,21-08-2016 17:00,73.7,151,25.5,17.3
21-08-2016 17:00,21-08-2016 18:00,63.8,120,29.3,17.7
21-08-2016 18:00,21-08-2016 19:00,42.9,65.6,25.8,18.2
21-08-2016 19:00,21-08-2016 20:00,43.7,62.4,22.8,15
21-08-2016 20:00,21-08-2016 21:00,44.3,65.7,23.4,15.4
21-08-2016 21:00,21-08-2016 22:00,37.3,61.5,23.3,14.6
21-08-2016 22:00,21-08-2016 23:00,27.1,39.1,17,10.8
21-08-2016 23:00,22-08-2016 00:00,18.3,24.5,16,10.1
22-08-2016 00:00,22-08-2016 01:00,13.4,17.7,18.1,11.7
22-08-2016 01:00,22-08-2016 02:00,13.2,18.5,20.4,15.2
22-08-2016 02:00,22-08-2016 03:00,13.2,19.1,22.3,16.7
22-08-2016 03:00,22-08-2016 04:00,10.6,15.9,22.4,16.4
22-08-2016 04:00,22-08-2016 05:00,16.5,33.6,21.6,16
22-08-2016 05:00,22-08-2016 06:00,31,79.9,28.7,17.3
22-08-2016 06:00,22-08-2016 07:00,56.8,202.2,29.5,18.7
22-08-2016 07:00,22-08-2016 08:00,46.8,175.9,25.2,17.9
22-08-2016 08:00,22-08-2016 09:00,49,167.5,30,18.1
22-08-2016 09:00,22-08-2016 10:00,49.1,171.4,31.4,18.2
22-08-2016 10:00,22-08-2016 11:00,43.2,138.7,32.3,14.9
22-08-2016 11:00,22-08-2016 12:00,35.4,88.3,25.1,9.2
22-08-2016 12:00,22-08-2016 13:00,43.6,97.3,40.8,9.8
22-08-2016 13:00,22-08-2016 14:00,31.7,57.8,24.5,8.4
22-08-2016 14:00,22-08-2016 15:00,43.3,84.3,27.8,5.2
22-08-2016 15:00,22-08-2016 16:00,48.1,105.7,21.1,7
22-08-2016 16:00,22-08-2016 17:00,38,83,18.5,6.9
22-08-2016 17:00,22-08-2016 18:00,23.9,44.5,24,7.7
22-08-2016 18:00,22-08-2016 19:00,22.9,41.7,18.1,7.6
22-08-2016 19:00,22-08-2016 20:00,24.1,39.1,18.6,7.9
22-08-2016 20:00,22-08-2016 21:00,25.3,39.5,21.2,8
22-08-2016 21:00,22-08-2016 22:00,29.3,43,17.6,8.3
22-08-2016 22:00,22-08-2016 23:00,38,80.6,16,6.6
22-08-2016 23:00,23-08-2016 00:00,21,30.9,15.2,6.7
23-08-2016 00:00,23-08-2016 01:00,12.9,16.9,11.8,5.4
23-08-2016 01:00,23-08-2016 02:00,9,11.6,11.5,3.5
23-08-2016 02:00,23-08-2016 03:00,6.5,8.2,9.7,2.5
23-08-2016 03:00,23-08-2016 04:00,7.5,11.3,10.9,3.1
23-08-2016 04:00,23-08-2016 05:00,11.9,19.6,10.7,4
23-08-2016 05:00,23-08-2016 06:00,24.2,47.9,14.7,6.1
23-08-2016 06:00,23-08-2016 07:00,54,166.5,20.3,7.6
23-08-2016 07:00,23-08-2016 08:00,54,186.3,22.1,5.9
23-08-2016 08:00,23-08-2016 09:00,41,117.9,17.2,6.4
23-08-2016 09:00,23-08-2016 10:00,49.4,142.1,17.5,4
23-08-2016 10:00,23-08-2016 11:00,51.2,122.5,19.6,4.5
23-08-2016 11:00,23-08-2016 12:00,42.1,91.1,20.5,4.2
23-08-2016 12:00,23-08-2016 13:00,43.2,90.1,18.4,5.3
23-08-2016 13:00,23-08-2016 14:00,46.4,99.2,23.3,5.1
23-08-2016 14:00,23-08-2016 15:00,44.9,94.1,,
23-08-2016 15:00,23-08-2016 16:00,50.5,115.3,,
23-08-2016 16:00,23-08-2016 17:00,48.8,112.1,,
23-08-2016 17:00,23-08-2016 18:00,46.7,100.6,,
23-08-2016 18:00,23-08-2016 19:00,39,72,,
23-08-2016 19:00,23-08-2016 20:00,54.9,94.3,,
23-08-2016 20:00,23-08-2016 21:00,72.2,138.7,,
23-08-2016 21:00,23-08-2016 22:00,56.2,95.7,,
23-08-2016 22:00,23-08-2016 23:00,31.1,46.9,,
23-08-2016 23:00,24-08-2016 00:00,32.3,48.1,,
24-08-2016 00:00,24-08-2016 01:00,25.8,40.1,,
24-08-2016 01:00,24-08-2016 02:00,20.5,30.2,,
24-08-2016 02:00,24-08-2016 03:00,15.5,21.5,,
24-08-2016 03:00,24-08-2016 04:00,19.8,38.2,,
24-08-2016 04:00,24-08-2016 05:00,19.5,39.4,,
24-08-2016 05:00,24-08-2016 06:00,40.6,115.4,,
24-08-2016 06:00,24-08-2016 07:00,60.1,219.8,,
24-08-2016 07:00,24-08-2016 08:00,57.4,242.5,,
24-08-2016 08:00,24-08-2016 09:00,62,267.7,,
24-08-2016 09:00,24-08-2016 10:00,64.6,232.8,,
24-08-2016 10:00,24-08-2016 11:00,56.3,174.9,,
24-08-2016 11:00,24-08-2016 12:00,55.2,162.2,,
24-08-2016 12:00,24-08-2016 13:00,49,110.2,,
24-08-2016 13:00,24-08-2016 14:00,49.7,105.7,,
24-08-2016 14:00,24-08-2016 15:00,47.7,100.1,,
24-08-2016 15:00,24-08-2016 16:00,48.4,103.1,,
24-08-2016 16:00,24-08-2016 17:00,62.4,151.9,,
24-08-2016 17:00,24-08-2016 18:00,51.9,108.3,,
24-08-2016 18:00,24-08-2016 19:00,47.4,85.8,,
24-08-2016 19:00,24-08-2016 20:00,45.6,80.4,,
24-08-2016 20:00,24-08-2016 21:00,33.9,54.2,,
24-08-2016 21:00,24-08-2016 22:00,28.5,44.4,,
24-08-2016 22:00,24-08-2016 23:00,22.8,33.6,,
24-08-2016 23:00,25-08-2016 00:00,18.5,24,,
25-08-2016 00:00,25-08-2016 01:00,11.5,18.7,,
25-08-2016 01:00,25-08-2016 02:00,7.8,10,,
25-08-2016 02:00,25-08-2016 03:00,8.4,10,,
25-08-2016 03:00,25-08-2016 04:00,11,13.4,,
25-08-2016 04:00,25-08-2016 05:00,11.5,13.3,,
25-08-2016 05:00,25-08-2016 06:00,19.5,29.3,,
25-08-2016 06:00,25-08-2016 07:00,36.2,59.4,,
25-08-2016 07:00,25-08-2016 08:00,37.8,90,,
25-08-2016 08:00,25-08-2016 09:00,39.8,97.3,,
25-08-2016 09:00,25-08-2016 10:00,43,100,,
25-08-2016 10:00,25-08-2016 11:00,49.6,110.1,,
25-08-2016 11:00,25-08-2016 12:00,50,111.8,,
25-08-2016 12:00,25-08-2016 13:00,37,67,,
25-08-2016 13:00,25-08-2016 14:00,62.6,129.4,,
25-08-2016 14:00,25-08-2016 15:00,42.6,81.1,,
25-08-2016 15:00,25-08-2016 16:00,56.5,113.5,,
25-08-2016 16:00,25-08-2016 17:00,35.8,53.9,,
25-08-2016 17:00,25-08-2016 18:00,31.5,49.1,,
25-08-2016 18:00,25-08-2016 19:00,30.5,48.1,,
25-08-2016 19:00,25-08-2016 20:00,37.3,53.3,,
25-08-2016 20:00,25-08-2016 21:00,39,59.5,,
25-08-2016 21:00,25-08-2016 22:00,48.4,82,,
25-08-2016 22:00,25-08-2016 23:00,31.1,42.4,,
25-08-2016 23:00,26-08-2016 00:00,38.1,52.8,,
26-08-2016 00:00,26-08-2016 01:00,22.7,28.5,,
26-08-2016 01:00,26-08-2016 02:00,22.6,28.6,,
26-08-2016 02:00,26-08-2016 03:00,17.8,21.2,,
26-08-2016 03:00,26-08-2016 04:00,17.2,21.6,,
26-08-2016 04:00,26-08-2016 05:00,18.8,28.2,,
26-08-2016 05:00,26-08-2016 06:00,23.1,40.8,,
26-08-2016 06:00,26-08-2016 07:00,35.9,72,,
26-08-2016 07:00,26-08-2016 08:00,48.4,104.2,,
26-08-2016 08:00,26-08-2016 09:00,52.2,111.6,,
26-08-2016 09:00,26-08-2016 10:00,51.7,101.9,,
26-08-2016 10:00,26-08-2016 11:00,41.7,78.7,,
26-08-2016 11:00,26-08-2016 12:00,55.7,104.5,,
26-08-2016 12:00,26-08-2016 13:00,83.5,179.3,,
26-08-2016 13:00,26-08-2016 14:00,86.8,188.9,,
26-08-2016 14:00,26-08-2016 15:00,96.5,210.4,,
26-08-2016 15:00,26-08-2016 16:00,87,173.7,,
26-08-2016 16:00,26-08-2016 17:00,67.1,126.1,,
26-08-2016 17:00,26-08-2016 18:00,74.2,149.6,,
26-08-2016 18:00,26-08-2016 19:00,68.3,127,,
26-08-2016 19:00,26-08-2016 20:00,44.5,67,,
26-08-2016 20:00,26-08-2016 21:00,36.4,49,,
26-08-2016 21:00,26-08-2016 22:00,35.1,45.8,,
26-08-2016 22:00,26-08-2016 23:00,15.1,18.5,,
26-08-2016 23:00,27-08-2016 00:00,15.1,18.9,,
27-08-2016 00:00,27-08-2016 01:00,8.3,11.5,,
27-08-2016 01:00,27-08-2016 02:00,6.8,9.6,8.5,2.5
27-08-2016 02:00,27-08-2016 03:00,4.8,6.6,10.1,2.1
27-08-2016 03:00,27-08-2016 04:00,3.9,5.6,9.3,2.4
27-08-2016 04:00,27-08-2016 05:00,4.3,6.6,8.8,0.7
27-08-2016 05:00,27-08-2016 06:00,4.4,7.4,9.6,0.8
27-08-2016 06:00,27-08-2016 07:00,7.2,12.6,6.3,0.4
27-08-2016 07:00,27-08-2016 08:00,8.2,14.8,8.9,0.8
27-08-2016 08:00,27-08-2016 09:00,9.4,16.9,11.9,3.3
27-08-2016 09:00,27-08-2016 10:00,11.4,22,15,2.6
27-08-2016 10:00,27-08-2016 11:00,12.5,24,17.8,1.8
27-08-2016 11:00,27-08-2016 12:00,13.3,25.8,18.5,2.1
27-08-2016 12:00,27-08-2016 13:00,12,23.6,23.2,2.4
27-08-2016 13:00,27-08-2016 14:00,15.4,29.2,17.9,3.9
27-08-2016 14:00,27-08-2016 15:00,12.6,23.3,19.4,2.6
27-08-2016 15:00,27-08-2016 16:00,14.4,27.3,17.7,1.8
27-08-2016 16:00,27-08-2016 17:00,15.6,28.8,15.4,4
27-08-2016 17:00,27-08-2016 18:00,16.1,29.4,11.4,3.9
27-08-2016 18:00,27-08-2016 19:00,17.1,29.9,11.4,2.7
27-08-2016 19:00,27-08-2016 20:00,16.6,26.5,13.1,3.1
27-08-2016 20:00,27-08-2016 21:00,22.9,34.2,15.3,2.7
27-08-2016 21:00,27-08-2016 22:00,22.9,32.7,15.4,3.1
27-08-2016 22:00,27-08-2016 23:00,21.7,29.2,13.3,3.3
27-08-2016 23:00,28-08-2016 00:00,18.3,26.4,12,3.3
28-08-2016 00:00,28-08-2016 01:00,19.9,27.9,10.5,2.5
28-08-2016 01:00,28-08-2016 02:00,28.9,41.7,13.8,5.2
28-08-2016 02:00,28-08-2016 03:00,29.2,47.6,12.1,3.8
28-08-2016 03:00,28-08-2016 04:00,16.4,21.5,7.5,1.2
28-08-2016 04:00,28-08-2016 05:00,6,7.3,6.2,2.6
28-08-2016 05:00,28-08-2016 06:00,4.2,5.7,4.7,3.1
28-08-2016 06:00,28-08-2016 07:00,4.3,6.5,6.4,2.5
28-08-2016 07:00,28-08-2016 08:00,7.6,13.8,8.1,2.4
28-08-2016 08:00,28-08-2016 09:00,8.5,15.5,5,2.5
28-08-2016 09:00,28-08-2016 10:00,11.7,21.7,5,1
28-08-2016 10:00,28-08-2016 11:00,21.2,38.4,13.5,1.2
28-08-2016 11:00,28-08-2016 12:00,17.5,34.6,10.3,5.1
28-08-2016 12:00,28-08-2016 13:00,14.7,30.9,9.4,1
28-08-2016 13:00,28-08-2016 14:00,9.4,15.9,10.3,1.7
28-08-2016 14:00,28-08-2016 15:00,7.6,12,7.9,1.9
28-08-2016 15:00,28-08-2016 16:00,14.2,22.4,6.3,3.4
28-08-2016 16:00,28-08-2016 17:00,13.2,21.2,8.9,2.7
28-08-2016 17:00,28-08-2016 18:00,16.8,30.3,7,2.7
28-08-2016 18:00,28-08-2016 19:00,19.8,30.8,10.7,1.7
28-08-2016 19:00,28-08-2016 20:00,11.6,17.5,7.1,1.6
28-08-2016 20:00,28-08-2016 21:00,12.4,20.5,8.6,3.1
28-08-2016 21:00,28-08-2016 22:00,10.7,17.1,8,2.2
28-08-2016 22:00,28-08-2016 23:00,8.9,14.6,6.5,1.8
28-08-2016 23:00,29-08-2016 00:00,4.7,6.8,5.3,1.3
29-08-2016 00:00,29-08-2016 01:00,3.9,6.4,4.3,1
29-08-2016 01:00,29-08-2016 02:00,3.5,5.7,4.5,0.4
29-08-2016 02:00,29-08-2016 03:00,2.8,4.2,3.2,-0.6
29-08-2016 03:00,29-08-2016 04:00,4,6.7,1.6,-1.6
29-08-2016 04:00,29-08-2016 05:00,3.9,6,3.5,-0.5
29-08-2016 05:00,29-08-2016 06:00,4.5,8.9,3.3,-1.8
29-08-2016 06:00,29-08-2016 07:00,14.2,26.9,2.8,1.6
29-08-2016 07:00,29-08-2016 08:00,29.2,66.5,6.5,2.6
29-08-2016 08:00,29-08-2016 09:00,52.8,121.6,7,0.1
29-08-2016 09:00,29-08-2016 10:00,32.9,48.7,2.5,0
29-08-2016 10:00,29-08-2016 11:00,38.8,89,8,6.4
29-08-2016 11:00,29-08-2016 12:00,24.3,41.8,6.2,3.9
29-08-2016 12:00,29-08-2016 13:00,,,,
29-08-2016 13:00,29-08-2016 14:00,20.8,44.1,,
29-08-2016 14:00,29-08-2016 15:00,26.9,58.8,11.4,2.6
29-08-2016 15:00,29-08-2016 16:00,45.7,129.3,19.4,8
29-08-2016 16:00,29-08-2016 17:00,43.1,119.7,20.4,8.5
29-08-2016 17:00,29-08-2016 18:00,50.7,148.4,18.1,8.3
29-08-2016 18:00,29-08-2016 19:00,29.7,63.1,13.8,5.3
29-08-2016 19:00,29-08-2016 20:00,51.3,133.2,18.6,9
29-08-2016 20:00,29-08-2016 21:00,23.6,55.1,8.1,2.4
29-08-2016 21:00,29-08-2016 22:00,15.8,30.3,5.2,1.8
29-08-2016 22:00,29-08-2016 23:00,9.6,18.9,4.4,2.1
29-08-2016 23:00,30-08-2016 00:00,5.6,10.3,4.6,2
30-08-2016 00:00,30-08-2016 01:00,4.1,8.2,5.1,2.8
30-08-2016 01:00,30-08-2016 02:00,3,6.3,5.1,3
30-08-2016 02:00,30-08-2016 03:00,3.5,6.5,6.2,3.3
30-08-2016 03:00,30-08-2016 04:00,4.6,8.7,6.1,3.3
30-08-2016 04:00,30-08-2016 05:00,7.4,14.3,7.7,3.7
30-08-2016 05:00,30-08-2016 06:00,21.4,54.5,11.1,3.1
30-08-2016 06:00,30-08-2016 07:00,47.8,155.7,15.7,4.6
30-08-2016 07:00,30-08-2016 08:00,36.3,129.4,13.5,3.8
30-08-2016 08:00,30-08-2016 09:00,36.7,137.4,13.8,2.4
30-08-2016 09:00,30-08-2016 10:00,34.8,128.2,16.6,3.5
30-08-2016 10:00,30-08-2016 11:00,32.7,99.6,18.8,3
30-08-2016 11:00,30-08-2016 12:00,31.2,83.9,15.3,4.9
30-08-2016 12:00,30-08-2016 13:00,33,86.5,15,5.1
30-08-2016 13:00,30-08-2016 14:00,31.6,74.9,13.3,3
30-08-2016 14:00,30-08-2016 15:00,38.5,94.5,11.5,3
30-08-2016 15:00,30-08-2016 16:00,40.1,93.9,12.4,1.1
30-08-2016 16:00,30-08-2016 17:00,40,98.5,13.6,1.3
30-08-2016 17:00,30-08-2016 18:00,28.1,62.3,14.6,2.3
30-08-2016 18:00,30-08-2016 19:00,30.8,62.2,13.3,2.6
30-08-2016 19:00,30-08-2016 20:00,30.8,58.2,14.3,4.3
30-08-2016 20:00,30-08-2016 21:00,35.1,65.9,15.1,5.7
30-08-2016 21:00,30-08-2016 22:00,26.4,44,16,5
30-08-2016 22:00,30-08-2016 23:00,17.2,28.1,14,7
30-08-2016 23:00,31-08-2016 00:00,9.9,16,13.5,6.4
31-08-2016 00:00,31-08-2016 01:00,7.9,14.3,12.5,7
31-08-2016 01:00,31-08-2016 02:00,6.9,12.1,14,7.5
31-08-2016 02:00,31-08-2016 03:00,9,13.8,15.1,7.6
31-08-2016 03:00,31-08-2016 04:00,11.3,20,17.6,7.3
31-08-2016 04:00,31-08-2016 05:00,13.2,24.8,17.4,8.5
31-08-2016 05:00,31-08-2016 06:00,20.7,43.2,20.6,8.7
31-08-2016 06:00,31-08-2016 07:00,50.6,174.9,28.5,11.5
31-08-2016 07:00,31-08-2016 08:00,43.4,159.4,24.6,10.8
31-08-2016 08:00,31-08-2016 09:00,36.1,117,24.7,9.4
31-08-2016 09:00,31-08-2016 10:00,34.2,113.9,22.7,9.1
31-08-2016 10:00,31-08-2016 11:00,27.3,77.9,22.2,8.1
31-08-2016 11:00,31-08-2016 12:00,31.5,99.7,22,7
31-08-2016 12:00,31-08-2016 13:00,31.2,91,19.8,7.8
31-08-2016 13:00,31-08-2016 14:00,35.8,101.4,23.9,5.8
31-08-2016 14:00,31-08-2016 15:00,40.2,108.5,24.1,6.1
31-08-2016 15:00,31-08-2016 16:00,46.1,122.3,17.5,5.3
31-08-2016 16:00,31-08-2016 17:00,51.6,135,14.8,7.1
31-08-2016 17:00,31-08-2016 18:00,29.4,58.1,21.1,8.8
31-08-2016 18:00,31-08-2016 19:00,34.8,65.3,24.3,8.9
31-08-2016 19:00,31-08-2016 20:00,31.3,53.5,21.3,8.4
31-08-2016 20:00,31-08-2016 21:00,20.3,29.6,18.4,6.8
31-08-2016 21:00,31-08-2016 22:00,17.1,23,16.3,7.8
31-08-2016 22:00,31-08-2016 23:00,19,25.6,18,8.7
31-08-2016 23:00,01-09-2016 00:00,17.6,26.4,27.9,10.7
01-09-2016 00:00,01-09-2016 01:00,11.2,15.8,20,7.1
01-09-2016 01:00,01-09-2016 02:00,6.2,8.1,16.4,5.9
01-09-2016 02:00,01-09-2016 03:00,6.9,9,15.3,6.6
01-09-2016 03:00,01-09-2016 04:00,8.3,10.7,14.1,6.5
01-09-2016 04:00,01-09-2016 05:00,11.5,15.8,16.9,7.7
01-09-2016 05:00,01-09-2016 06:00,14.2,21.2,18.5,8
01-09-2016 06:00,01-09-2016 07:00,33.5,64.8,21.8,8.2
01-09-2016 07:00,01-09-2016 08:00,43.2,87.7,22.9,9.6
01-09-2016 08:00,01-09-2016 09:00,48.2,106.2,24,8.8
